ZSCORE_ONCODRIVECLUST	PVALUE_ONCODRIVEFM	DRIVER_LABEL	CLUST_COORDS	SYMBOL	POOL_SIGNALS	MUTS_CS	MUTS_PAM	KNOWN_DRIVER	ONCODRIVE_ROLE	PVALUE_ONCODRIVECLUST	GENE	QVALUE_ONCODRIVEFM	PROJECT	SIGNAL_COUNT	SIGNALS	CANCER_TYPE	MUTS_PAM_SAMPLES	MUTS_CS_SAMPLES	QVALUE_ONCODRIVECLUST
	6.196010371439999e-11	perProject_driver		ATM	RF	12	11.0	True	0.0		ENSG00000149311	1.34059133491e-09	COREAD_TCGA	1	F	COREAD	11.0	11	
1.84483465905	2.660094367e-13	perProject_driver	[320,321]:3,[464,464]:3	SMAD2	RF	11	11.0		0.0005	0.032530796992599996	ENSG00000175387	7.913780741830002e-12	COREAD_TCGA	2	RF	COREAD	11.0	11	0.055767080558799996
	0.00021522148696200003	perProject_driver		CTNNB1	RF	10	10.0	True	0.982		ENSG00000168036	0.00256113569485	COREAD_TCGA	1	F	COREAD	9.0	9	
	0.0	perProject_driver		SOX9	F	9	9.0		0.0655		ENSG00000125398	0.0	COREAD_TCGA	2	RF	COREAD	8.0	8	
	0.000836333096373	perProject_driver		CHD4	RF	9	8.0		0.9665		ENSG00000111642	0.0076556644975600005	COREAD_TCGA	1	F	COREAD	8.0	9	
	0.00040202809946499995	perProject_driver		AXIN2		8	8.0		0.265		ENSG00000168646	0.00405642983452	COREAD_TCGA	1	F	COREAD	7.0	7	
	0.000409051748019	perProject_driver		ACVR1B	F	8	8.0		0.187		ENSG00000135503	0.00405642983452	COREAD_TCGA	1	F	COREAD	7.0	7	
	1.79855571127e-05	perProject_driver		BRAF	RFC	7	7.0	True	0.9995		ENSG00000157764	0.000267535162052	COREAD_TCGA	1	F	COREAD	7.0	7	
	5.4624164173e-06	perProject_driver		ELF3	RF	7	7.0		0.039		ENSG00000163435	8.66703404878e-05	COREAD_TCGA	2	RF	COREAD	7.0	7	
	1.53007216896e-08	perProject_driver		RBM10	F	6	5.0		0.087		ENSG00000182872	2.8012090478e-07	COREAD_TCGA	1	F	COREAD	5.0	6	
	2.2323809467700002e-10	perProject_driver		PCBP1		5	5.0		0.9665		ENSG00000169564	4.42755554442e-09	COREAD_TCGA	1	F	COREAD	5.0	5	
		Pooled_driver		STAG2	RF	9	2.0		0.069		ENSG00000101972		COREAD_TCGA	0		COREAD	2.0	9	
	0.111282852496	Pooled_driver		CREBBP	F	5	4.0	True	0.043		ENSG00000005339	0.395303267076	COREAD_TCGA	0		COREAD	4.0	5	
	0.96192282874	Pooled_driver		DIS3	F	5	3.0		0.8525		ENSG00000083520	0.999984155918	COREAD_TCGA	0		COREAD	3.0	5	
	0.940450268444	Pooled_driver		MLL2	RF	5	3.0	True	0.0115		ENSG00000167548	0.999984155918	COREAD_TCGA	0		COREAD	3.0	5	
	0.8303553640369999	Pooled_driver		MED12	F	5	3.0	True	0.9265		ENSG00000184634	0.999984155918	COREAD_TCGA	0		COREAD	3.0	5	
		Pooled_driver		MAP3K4	F	4	3.0		0.7045		ENSG00000085511		COREAD_TCGA	0		COREAD	3.0	4	
		Pooled_driver		PIK3R1	RF	4	3.0	True	0.0215		ENSG00000145675		COREAD_TCGA	0		COREAD	3.0	4	
		Pooled_driver		BRWD1	F	4	3.0		0.9259999999999999		ENSG00000185658		COREAD_TCGA	0		COREAD	3.0	4	
		Pooled_driver		CEP290	F	4	2.0		0.1625		ENSG00000198707		COREAD_TCGA	0		COREAD	2.0	4	
		Pooled_driver		ASPM	F	4	3.0		0.95		ENSG00000066279		COREAD_TCGA	0		COREAD	3.0	4	
		Pooled_driver		SOS2	F	4	3.0		0.8565		ENSG00000100485		COREAD_TCGA	0		COREAD	3.0	3	
		Pooled_driver		CLSPN	F	4	3.0		0.11599999999999999		ENSG00000092853		COREAD_TCGA	0		COREAD	3.0	4	
		Pooled_driver		PPP2R1A	F	4	3.0	True	0.895		ENSG00000105568		COREAD_TCGA	0		COREAD	3.0	4	
		Pooled_driver		MED24	R	4	3.0		0.4115		ENSG00000008838		COREAD_TCGA	0		COREAD	3.0	4	
		Pooled_driver		CNOT1	F	4	3.0		0.0965		ENSG00000125107		COREAD_TCGA	0		COREAD	3.0	4	
		Pooled_driver		WT1	RF	4	2.0	True	0.062		ENSG00000184937		COREAD_TCGA	0		COREAD	2.0	4	
		Pooled_driver		EGFR	FC	4	3.0	True	0.9990000000000001		ENSG00000146648		COREAD_TCGA	0		COREAD	3.0	4	
		Pooled_driver		CHD9	F	4	3.0		0.7155		ENSG00000177200		COREAD_TCGA	0		COREAD	3.0	4	
		Pooled_driver		TAF1	F	3	3.0		0.9135		ENSG00000147133		COREAD_TCGA	0		COREAD	3.0	3	
		Pooled_driver		MECOM	F	3	2.0	True	0.968		ENSG00000085276		COREAD_TCGA	0		COREAD	2.0	3	
		Pooled_driver		BCOR	F	3	3.0	True	0.0225		ENSG00000183337		COREAD_TCGA	0		COREAD	3.0	3	
		Pooled_driver		TRIO	F	3	3.0		0.963		ENSG00000038382		COREAD_TCGA	0		COREAD	3.0	3	
		Pooled_driver		ITSN1	F	3	2.0		0.2875		ENSG00000205726		COREAD_TCGA	0		COREAD	2.0	3	
		Pooled_driver		GOLGA5	F	3	3.0	True	0.596		ENSG00000066455		COREAD_TCGA	0		COREAD	3.0	3	
		Pooled_driver		NTN4	F	3	3.0		0.7829999999999999		ENSG00000074527		COREAD_TCGA	0		COREAD	3.0	3	
		Pooled_driver		SRGAP3	F	3	3.0	True	0.8975		ENSG00000196220		COREAD_TCGA	0		COREAD	3.0	3	
		Pooled_driver		CDC73	F	3	3.0	True	0.5795		ENSG00000134371		COREAD_TCGA	0		COREAD	3.0	3	
		Pooled_driver		MSR1	F	3	2.0		0.1325		ENSG00000038945		COREAD_TCGA	0		COREAD	2.0	3	
		Pooled_driver		BPTF	F	3	2.0		0.937		ENSG00000171634		COREAD_TCGA	0		COREAD	2.0	3	
		Pooled_driver		FOXP1	F	3	3.0	True	0.0035		ENSG00000114861		COREAD_TCGA	0		COREAD	3.0	3	
		Pooled_driver		NF1	RF	3	2.0	True	0.0		ENSG00000196712		COREAD_TCGA	0		COREAD	2.0	3	
		Pooled_driver		IDH2	FC	3	3.0	True	0.9945		ENSG00000182054		COREAD_TCGA	0		COREAD	3.0	3	
		Pooled_driver		MGA	F	3	3.0		0.032		ENSG00000174197		COREAD_TCGA	0		COREAD	3.0	3	
		Pooled_driver		ACO1	F	3	2.0		0.254		ENSG00000122729		COREAD_TCGA	0		COREAD	2.0	3	
		Pooled_driver		CTCF	RF	3	3.0		0.006999999999999999		ENSG00000102974		COREAD_TCGA	0		COREAD	3.0	3	
		Pooled_driver		CDK12	F	3	3.0	True	0.08900000000000001		ENSG00000167258		COREAD_TCGA	0		COREAD	3.0	3	
		Pooled_driver		SMC1A	F	3	3.0		0.8855		ENSG00000072501		COREAD_TCGA	0		COREAD	3.0	3	
		Pooled_driver		NR2F2	F	3	2.0		0.8885		ENSG00000185551		COREAD_TCGA	0		COREAD	2.0	3	
		Pooled_driver		LPHN2	F	3	3.0		0.7335		ENSG00000117114		COREAD_TCGA	0		COREAD	3.0	3	
		Pooled_driver		NUP98	F	3	2.0	True	0.7165		ENSG00000110713		COREAD_TCGA	0		COREAD	2.0	3	
		Pooled_driver		PTEN	RFC	3	2.0	True	0.01		ENSG00000171862		COREAD_TCGA	0		COREAD	2.0	3	
		Pooled_driver		ARNTL	F	3	2.0		0.0785		ENSG00000133794		COREAD_TCGA	0		COREAD	2.0	3	
		Pooled_driver		MYH10	F	3	2.0		0.7425		ENSG00000133026		COREAD_TCGA	0		COREAD	2.0	3	
		Pooled_driver		CASP8	RF	3	3.0		0.011000000000000001		ENSG00000064012		COREAD_TCGA	0		COREAD	3.0	3	
		Pooled_driver		POLR2B	F	2	2.0		0.865		ENSG00000047315		COREAD_TCGA	0		COREAD	2.0	2	
		Pooled_driver		BMPR2	F	2	2.0		0.0405		ENSG00000204217		COREAD_TCGA	0		COREAD	2.0	2	
		Pooled_driver		RUNX1	RF	2	2.0	True	0.0015		ENSG00000159216		COREAD_TCGA	0		COREAD	2.0	2	
		Pooled_driver		CUL1	F	2	2.0		0.213		ENSG00000055130		COREAD_TCGA	0		COREAD	2.0	2	
		Pooled_driver		TBX3	F	2	2.0		0.057999999999999996		ENSG00000135111		COREAD_TCGA	0		COREAD	2.0	2	
		Pooled_driver		PTPN11	F	2	2.0	True	0.958		ENSG00000179295		COREAD_TCGA	0		COREAD	2.0	2	
		Pooled_driver		NUP107	F	2	2.0		0.877		ENSG00000111581		COREAD_TCGA	0		COREAD	2.0	2	
		Pooled_driver		RTN4	F	2	2.0		0.1965		ENSG00000115310		COREAD_TCGA	0		COREAD	2.0	2	
		Pooled_driver		ZC3H11A	F	2	2.0		0.3245		ENSG00000058673		COREAD_TCGA	0		COREAD	2.0	2	
		Pooled_driver		DNMT3A	RFC	2	2.0	True	0.1995		ENSG00000119772		COREAD_TCGA	0		COREAD	2.0	2	
		Pooled_driver		FXR1	F	2	2.0		0.1815		ENSG00000114416		COREAD_TCGA	0		COREAD	2.0	2	
		Pooled_driver		ATRX	RF	2	2.0	True	0.0015		ENSG00000085224		COREAD_TCGA	0		COREAD	2.0	2	
		Pooled_driver		CDKN1B	RF	2	2.0		0.0515		ENSG00000111276		COREAD_TCGA	0		COREAD	2.0	2	
		Pooled_driver		WIPF1	F	2	2.0		0.836		ENSG00000115935		COREAD_TCGA	0		COREAD	2.0	2	
		Pooled_driver		NR4A2	F	2	2.0		0.191		ENSG00000153234		COREAD_TCGA	0		COREAD	2.0	2	
		Pooled_driver		GATA3	RF	2	2.0	True	0.012		ENSG00000107485		COREAD_TCGA	0		COREAD	2.0	2	
		Pooled_driver		SYNCRIP	F	2	2.0		0.396		ENSG00000135316		COREAD_TCGA	0		COREAD	2.0	2	
		Pooled_driver		ACSL6	F	2	2.0	True	0.0455		ENSG00000164398		COREAD_TCGA	0		COREAD	2.0	2	
		Pooled_driver		TP53BP1	F	2	2.0		0.11900000000000001		ENSG00000067369		COREAD_TCGA	0		COREAD	2.0	2	
		Pooled_driver		RAD21	R	2	2.0		0.28600000000000003		ENSG00000164754		COREAD_TCGA	0		COREAD	2.0	2	
		Pooled_driver		PTGS1	F	2	2.0		0.0635		ENSG00000095303		COREAD_TCGA	0		COREAD	2.0	2	
		Pooled_driver		MAP2K1	FC	2	2.0		0.972		ENSG00000169032		COREAD_TCGA	0		COREAD	2.0	2	
		Pooled_driver		TCF12	F	2	2.0	True	0.0		ENSG00000140262		COREAD_TCGA	0		COREAD	2.0	2	
		Pooled_driver		SF3B1	F	2	2.0	True	0.9435		ENSG00000115524		COREAD_TCGA	0		COREAD	2.0	2	
